# Battino yields
# Model: m3z1m2
# Set: set1.1
# Mini: 3.00
# Mfinal: 0.6506723377523342
# Created by Daniel Boyea on 2024-10-30
isotope       mass_yield     X0      
Pr-144         2.3494e-99     1.0000e-99
Pr-145         2.3494e-99     1.0000e-99
Pr-146         2.3494e-99     1.0000e-99
Pr-147         2.3494e-99     1.0000e-99
Pr-148         2.3494e-99     1.0000e-99
Pr-149         2.3494e-99     1.0000e-99
Nd-134         2.3494e-99     1.0000e-99
Nd-135         2.3494e-99     1.0000e-99
Nd-136         2.3494e-99     1.0000e-99
Nd-137         2.3494e-99     1.0000e-99
Nd-138         2.3494e-99     1.0000e-99
Nd-139         2.3494e-99     1.0000e-99
Nd-140         2.3494e-99     1.0000e-99
Nd-141         2.3494e-99     1.0000e-99
Nd-142         1.2559e-08     4.9599e-10
Nd-143         2.4800e-09     2.2418e-10
Nd-144         7.4267e-09     4.4131e-10
Nd-145         1.5607e-09     1.5477e-10
Nd-146         6.6003e-09     3.2239e-10
Nd-147         2.3674e-24     1.0000e-99
Nd-148         1.0692e-09     1.0925e-10
Nd-149         5.0427e-27     1.0000e-99
Nd-150         2.6420e-10     1.0841e-10
Nd-151         1.7152e-28     1.0000e-99
Nd-152         2.3494e-99     1.0000e-99
Pm-137         2.3494e-99     1.0000e-99
Pm-138         2.3494e-99     1.0000e-99
Pm-139         2.3494e-99     1.0000e-99
Pm-140         2.3494e-99     1.0000e-99
Pm-141         2.3494e-99     1.0000e-99
Pm-142         2.3494e-99     1.0000e-99
Pm-143         2.3494e-99     1.0000e-99
Pm-144         2.3494e-99     1.0000e-99
Pm-145         1.3456e-17     1.0000e-99
Pm-146         1.5086e-25     1.0000e-99
Pm-147         1.6191e-20     1.0000e-99
Pm-148         5.6894e-31     1.0000e-99
Pm-149         1.5419e-25     1.0000e-99
Pm-150         2.3494e-99     1.0000e-99
Pm-151         2.3569e-26     1.0000e-99
Pm-152         2.3494e-99     1.0000e-99
Pm-153         2.3494e-99     1.0000e-99
Pm-154         2.3494e-99     1.0000e-99
Sm-140         2.3494e-99     1.0000e-99
Sm-141         2.3494e-99     1.0000e-99
Sm-142         2.3494e-99     1.0000e-99
Sm-143         2.3494e-99     1.0000e-99
Sm-144         4.1890e-11     1.8418e-11
Sm-145         4.5700e-25     1.0000e-99
Sm-146         2.0195e-14     1.0000e-99
Sm-147         8.6889e-10     9.1721e-11
Sm-148         1.5819e-09     6.9232e-11
Sm-149         4.6479e-10     8.5687e-11
Sm-150         1.3077e-09     4.6066e-11
Sm-151         2.5341e-11     1.0000e-99
Sm-152         1.4363e-09     1.6916e-10
Sm-153         5.1067e-25     1.0000e-99
Sm-154         6.8082e-10     1.4581e-10
Sm-155         8.6704e-28     1.0000e-99
Sm-156         2.3494e-99     1.0000e-99
Sm-157         2.3494e-99     1.0000e-99
Sm-158         2.3494e-99     1.0000e-99
Eu-143         2.3494e-99     1.0000e-99
Eu-144         2.3494e-99     1.0000e-99
Eu-145         2.3494e-99     1.0000e-99
Eu-146         2.3494e-99     1.0000e-99
Eu-147         2.3494e-99     1.0000e-99
Eu-148         2.3494e-99     1.0000e-99
Eu-149         2.3494e-99     1.0000e-99
Eu-150         2.3494e-99     1.0000e-99
Eu-151         3.8065e-10     1.0180e-10
Eu-152         2.4334e-17     1.0000e-99
Eu-153         4.6019e-10     1.1260e-10
Eu-154         7.4514e-16     1.0000e-99
Eu-155         1.8031e-17     1.0000e-99
Eu-156         2.3494e-99     1.0000e-99
Eu-157         2.3494e-99     1.0000e-99
Eu-158         2.3494e-99     1.0000e-99
Eu-159         2.3494e-99     1.0000e-99
Gd-144         2.3494e-99     1.0000e-99
Gd-145         2.3494e-99     1.0000e-99
Gd-146         2.3494e-99     1.0000e-99
Gd-147         2.3494e-99     1.0000e-99
Gd-148         2.3494e-99     1.0000e-99
Gd-149         2.3494e-99     1.0000e-99
Gd-150         2.3494e-99     1.0000e-99
Gd-151         2.3494e-99     1.0000e-99
Gd-152         2.8671e-11     1.4736e-12
Gd-153         4.3004e-24     1.0000e-99
Gd-154         4.7219e-10     1.6048e-11
Gd-155         4.9170e-10     1.0961e-10
Gd-156         1.2414e-09     1.5255e-10
Gd-157         6.8297e-10     1.1741e-10
Gd-158         2.0632e-09     1.8749e-10
Gd-159         2.1650e-25     1.0000e-99
Gd-160         6.4123e-10     1.6714e-10
Gd-161         1.2419e-28     1.0000e-99
Gd-162         2.3494e-99     1.0000e-99
Tb-147         2.3494e-99     1.0000e-99
Tb-148         2.3494e-99     1.0000e-99
Tb-149         2.3494e-99     1.0000e-99
Tb-150         2.3494e-99     1.0000e-99
Tb-151         2.3494e-99     1.0000e-99
Tb-152         2.3494e-99     1.0000e-99
Tb-153         2.3494e-99     1.0000e-99
Tb-154         2.3494e-99     1.0000e-99
Tb-155         2.3494e-99     1.0000e-99
Tb-156         2.3494e-99     1.0000e-99
Tb-157         2.6994e-13     1.0000e-99
Tb-158         6.9152e-14     1.0000e-99
Tb-159         6.7501e-10     1.3825e-10
Tb-160         2.9143e-23     1.0000e-99
Tb-161         3.1351e-25     1.0000e-99
Tb-162         2.3494e-99     1.0000e-99
Tb-163         2.3494e-99     1.0000e-99
Tb-164         2.3494e-99     1.0000e-99
Tb-165         2.3494e-99     1.0000e-99
Dy-148         2.3494e-99     1.0000e-99
Dy-149         2.3494e-99     1.0000e-99
Dy-150         2.3494e-99     1.0000e-99
Dy-151         2.3494e-99     1.0000e-99
Dy-152         2.3494e-99     1.0000e-99
Dy-153         2.3494e-99     1.0000e-99
Dy-154         2.3494e-99     1.0000e-99
Dy-155         2.3494e-99     1.0000e-99
Dy-156         1.1400e-12     5.0184e-13
Dy-157         2.1981e-28     1.0000e-99
Dy-158         2.0435e-12     8.7133e-13
Dy-159         1.2460e-25     1.0000e-99
Dy-160         6.0578e-10     2.1507e-11
Dy-161         6.9457e-10     1.7489e-10
Dy-162         1.7517e-09     2.3740e-10
Dy-163         7.7189e-10     2.3315e-10
Dy-164         2.2927e-09     2.6558e-10
Dy-165         2.0798e-26     1.0000e-99
Dy-166         2.3494e-99     1.0000e-99
Dy-167         2.3494e-99     1.0000e-99
Dy-168         2.3494e-99     1.0000e-99
Ho-153         2.3494e-99     1.0000e-99
Ho-154         2.3494e-99     1.0000e-99
Ho-155         2.3494e-99     1.0000e-99
Ho-156         2.3494e-99     1.0000e-99
Ho-157         2.3494e-99     1.0000e-99
Ho-158         2.3494e-99     1.0000e-99
Ho-159         2.3494e-99     1.0000e-99
Ho-160         2.3494e-99     1.0000e-99
Ho-161         2.3494e-99     1.0000e-99
Ho-162         2.3494e-99     1.0000e-99
Ho-163         1.1507e-10     1.0000e-99
Ho-164         3.8252e-27     1.0000e-99
Ho-165         1.0111e-09     2.1220e-10
Ho-166         3.5595e-24     1.0000e-99
Ho-167         2.3494e-99     1.0000e-99
Ho-168         2.3494e-99     1.0000e-99
Ho-169         2.3494e-99     1.0000e-99
Er-154         2.3494e-99     1.0000e-99
Er-155         2.3494e-99     1.0000e-99
Er-156         2.3494e-99     1.0000e-99
Er-157         2.3494e-99     1.0000e-99
Er-158         2.3494e-99     1.0000e-99
Er-159         2.3494e-99     1.0000e-99
Er-160         2.3494e-99     1.0000e-99
Er-161         2.3494e-99     1.0000e-99
Er-162         1.8273e-12     8.0443e-13
Er-163         5.7914e-29     1.0000e-99
Er-164         3.1403e-10     9.5643e-12
Er-165         8.1788e-26     1.0000e-99
Er-166         1.3477e-09     2.0222e-10
Er-167         7.0815e-10     1.3879e-10
Er-168         1.9220e-09     1.6313e-10
Er-169         2.0243e-24     1.0000e-99
Er-170         7.9558e-10     9.1994e-11
Er-171         2.2979e-26     1.0000e-99
Er-172         2.3494e-99     1.0000e-99
Er-173         2.3494e-99     1.0000e-99
Er-174         2.3494e-99     1.0000e-99
Er-175         2.3494e-99     1.0000e-99
Tm-159         2.3494e-99     1.0000e-99
Tm-160         2.3494e-99     1.0000e-99
Tm-161         2.3494e-99     1.0000e-99
Tm-162         2.3494e-99     1.0000e-99
Tm-163         2.3494e-99     1.0000e-99
Tm-164         2.3494e-99     1.0000e-99
Tm-165         2.3494e-99     1.0000e-99
Tm-166         2.3494e-99     1.0000e-99
Tm-167         2.3494e-99     1.0000e-99
Tm-168         2.3494e-99     1.0000e-99
Tm-169         5.0578e-10     9.2713e-11
Tm-170         3.8145e-23     1.0000e-99
Tm-171         4.1977e-23     1.0000e-99
Tm-172         2.3494e-99     1.0000e-99
Tm-173         2.3494e-99     1.0000e-99
Tm-174         2.3494e-99     1.0000e-99
Tm-175         2.3494e-99     1.0000e-99
Tm-176         2.3494e-99     1.0000e-99
Yb-160         2.3494e-99     1.0000e-99
Yb-161         2.3494e-99     1.0000e-99
Yb-162         2.3494e-99     1.0000e-99
Yb-163         2.3494e-99     1.0000e-99
Yb-164         2.3494e-99     1.0000e-99
Yb-165         2.3494e-99     1.0000e-99
Yb-166         2.3494e-99     1.0000e-99
Yb-167         2.3494e-99     1.0000e-99
Yb-168         1.7982e-12     7.9160e-13
Yb-169         2.3410e-26     1.0000e-99
Yb-170         5.2117e-10     1.8732e-11
Yb-171         7.9629e-10     8.8507e-11
Yb-172         1.9313e-09     1.3609e-10
Yb-173         1.0239e-09     1.0114e-10
Yb-174         4.0466e-09     2.0074e-10
Yb-175         8.5887e-25     1.0000e-99
Yb-176         1.3898e-09     8.1398e-11
Yb-177         5.2535e-27     1.0000e-99
Yb-178         2.3494e-99     1.0000e-99
Yb-179         2.3494e-99     1.0000e-99
Yb-180         2.3494e-99     1.0000e-99
Lu-165         2.3494e-99     1.0000e-99
Lu-166         2.3494e-99     1.0000e-99
Lu-167         2.3494e-99     1.0000e-99
Lu-168         2.3494e-99     1.0000e-99
Lu-169         2.3494e-99     1.0000e-99
Lu-170         2.3494e-99     1.0000e-99
Lu-171         2.3494e-99     1.0000e-99
Lu-172         2.3494e-99     1.0000e-99
Lu-173         2.3494e-99     1.0000e-99
Lu-174         2.3494e-99     1.0000e-99
Lu-175         7.0554e-10     9.1395e-11
Lu-176         2.4376e-10     2.4381e-12
Lu-177         1.4845e-24     1.0000e-99
Lu-178         2.3494e-99     1.0000e-99
Lu-179         2.3494e-99     1.0000e-99
Lu-180         2.3494e-99     1.0000e-99
Lu-181         2.3494e-99     1.0000e-99
Lu-182         2.3494e-99     1.0000e-99
Hf-166         2.3494e-99     1.0000e-99
Hf-167         2.3494e-99     1.0000e-99
Hf-168         2.3494e-99     1.0000e-99
Hf-169         2.3494e-99     1.0000e-99
Hf-170         2.3494e-99     1.0000e-99
Hf-171         2.3494e-99     1.0000e-99
Hf-172         2.3494e-99     1.0000e-99
Hf-173         2.3494e-99     1.0000e-99
Hf-174         1.3984e-12     6.1563e-13
Hf-175         3.3122e-26     1.0000e-99
Hf-176         1.9135e-10     2.0181e-11
Hf-177         5.9637e-10     7.1891e-11
Hf-178         2.1639e-09     1.0607e-10
Hf-179         7.9949e-10     5.3255e-11
Hf-180         4.1206e-09     1.3792e-10
Hf-181         7.8890e-24     1.0000e-99
Hf-182         2.0798e-10     1.0000e-99
Hf-183         5.2067e-28     1.0000e-99
Hf-184         2.3494e-99     1.0000e-99
Hf-185         2.3494e-99     1.0000e-99
Ta-169         2.3494e-99     1.0000e-99
Ta-170         2.3494e-99     1.0000e-99
Ta-171         2.3494e-99     1.0000e-99
Ta-172         2.3494e-99     1.0000e-99
Ta-173         2.3494e-99     1.0000e-99
Ta-174         2.3494e-99     1.0000e-99
Ta-175         2.3494e-99     1.0000e-99
Ta-176         2.3494e-99     1.0000e-99
Ta-177         2.3494e-99     1.0000e-99
Ta-178         2.3494e-99     1.0000e-99
Ta-179         4.7080e-26     1.0000e-99
Ta-180         2.8553e-14     1.2146e-14
Ta-181         1.0146e-09     9.9284e-11
Ta-182         8.1132e-18     1.0000e-99
Ta-183         5.9852e-26     1.0000e-99
Ta-184         2.3494e-99     1.0000e-99
Ta-185         2.3494e-99     1.0000e-99
Ta-186         2.3494e-99     1.0000e-99
W-172          2.3494e-99     1.0000e-99
W-173          2.3494e-99     1.0000e-99
W-174          2.3494e-99     1.0000e-99
W-175          2.3494e-99     1.0000e-99
W-176          2.3494e-99     1.0000e-99
W-177          2.3494e-99     1.0000e-99
W-178          2.3494e-99     1.0000e-99
W-179          2.3494e-99     1.0000e-99
W-180          1.1934e-12     4.1974e-13
W-181          4.4990e-26     1.0000e-99
W-182          1.8090e-09     9.3874e-11
W-183          1.1141e-09     5.0986e-11
W-184          2.8836e-09     1.0975e-10
W-185          2.1499e-23     1.0000e-99
W-186          1.3608e-09     1.0292e-10
W-187          1.2779e-25     1.0000e-99
W-188          2.3494e-99     1.0000e-99
W-189          2.3494e-99     1.0000e-99
W-190          2.3494e-99     1.0000e-99
Re-175         2.3494e-99     1.0000e-99
Re-176         2.3494e-99     1.0000e-99
Re-177         2.3494e-99     1.0000e-99
Re-178         2.3494e-99     1.0000e-99
Re-179         2.3494e-99     1.0000e-99
Re-180         2.3494e-99     1.0000e-99
Re-181         2.3494e-99     1.0000e-99
Re-182         2.3494e-99     1.0000e-99
Re-183         2.3494e-99     1.0000e-99
Re-184         2.3494e-99     1.0000e-99
Re-185         6.4807e-10     5.2393e-11
Re-186         1.2841e-24     1.0000e-99
Re-187         4.9506e-10     8.8651e-11
Re-188         1.9216e-25     1.0000e-99
Re-189         2.3494e-99     1.0000e-99
Re-190         2.3494e-99     1.0000e-99
Re-191         2.3494e-99     1.0000e-99
Os-179         2.3494e-99     1.0000e-99
Os-180         2.3494e-99     1.0000e-99
Os-181         2.3494e-99     1.0000e-99
Os-182         2.3494e-99     1.0000e-99
Os-183         2.3494e-99     1.0000e-99
Os-184         8.0736e-13     3.5542e-13
Os-185         1.7825e-26     1.0000e-99
Os-186         1.1282e-09     2.8891e-11
Os-187         3.8075e-10     2.9991e-11
Os-188         2.8842e-09     2.4368e-10
Os-189         1.1726e-09     2.9868e-10
Os-190         3.5911e-09     4.8830e-10
Os-191         3.7862e-24     1.0000e-99
Os-192         2.9213e-09     7.6635e-10
Os-193         2.1906e-25     1.0000e-99
Os-194         6.5364e-16     1.0000e-99
Os-195         2.3494e-99     1.0000e-99
Os-196         2.3494e-99     1.0000e-99
Ir-181         2.3494e-99     1.0000e-99
Ir-182         2.3494e-99     1.0000e-99
Ir-183         2.3494e-99     1.0000e-99
Ir-184         2.3494e-99     1.0000e-99
Ir-185         2.3494e-99     1.0000e-99
Ir-186         2.3494e-99     1.0000e-99
Ir-187         2.3494e-99     1.0000e-99
Ir-188         2.3494e-99     1.0000e-99
Ir-189         2.3494e-99     1.0000e-99
Ir-190         2.3494e-99     1.0000e-99
Ir-191         1.9819e-09     6.7869e-10
Ir-192         8.7412e-23     1.0000e-99
Ir-193         3.2053e-09     1.1542e-09
Ir-194         2.3780e-19     1.0000e-99
Ir-195         2.3494e-99     1.0000e-99
Ir-196         2.3494e-99     1.0000e-99
Ir-197         2.3494e-99     1.0000e-99
Pt-184         2.3494e-99     1.0000e-99
Pt-185         2.3494e-99     1.0000e-99
Pt-186         2.3494e-99     1.0000e-99
Pt-187         2.3494e-99     1.0000e-99
Pt-188         2.3494e-99     1.0000e-99
Pt-189         2.3494e-99     1.0000e-99
Pt-190         1.1454e-12     5.0423e-13
Pt-191         7.8420e-28     1.0000e-99
Pt-192         7.4011e-10     2.9250e-11
Pt-193         1.7595e-11     1.0000e-99
Pt-194         4.8863e-09     1.2449e-09
Pt-195         3.7580e-09     1.2841e-09
Pt-196         5.9450e-09     9.6300e-10
Pt-197         3.3486e-25     1.0000e-99
Pt-198         9.0778e-10     2.7608e-10
Pt-199         7.5616e-28     1.0000e-99
Pt-200         2.3494e-99     1.0000e-99
Pt-201         2.3494e-99     1.0000e-99
Pt-202         2.3494e-99     1.0000e-99
Au-185         2.3494e-99     1.0000e-99
Au-186         2.3494e-99     1.0000e-99
Au-187         2.3494e-99     1.0000e-99
Au-188         2.3494e-99     1.0000e-99
Au-189         2.3494e-99     1.0000e-99
Au-190         2.3494e-99     1.0000e-99
Au-191         2.3494e-99     1.0000e-99
Au-192         2.3494e-99     1.0000e-99
Au-193         2.3494e-99     1.0000e-99
Au-194         2.3494e-99     1.0000e-99
Au-195         2.3494e-99     1.0000e-99
Au-196         2.3494e-99     1.0000e-99
Au-197         2.3694e-09     5.4165e-10
Au-198         1.8706e-24     1.0000e-99
Au-199         1.0626e-25     1.0000e-99
Au-200         2.3494e-99     1.0000e-99
Au-201         2.3494e-99     1.0000e-99
Au-202         2.3494e-99     1.0000e-99
Au-203         2.3494e-99     1.0000e-99
Hg-189         2.3494e-99     1.0000e-99
Hg-190         2.3494e-99     1.0000e-99
Hg-191         2.3494e-99     1.0000e-99
Hg-192         2.3494e-99     1.0000e-99
Hg-193         2.3494e-99     1.0000e-99
Hg-194         2.3494e-99     1.0000e-99
Hg-195         2.3494e-99     1.0000e-99
Hg-196         3.4189e-12     1.5047e-12
Hg-197         6.9425e-28     1.0000e-99
Hg-198         3.6282e-09     9.8748e-11
Hg-199         1.9821e-09     1.6800e-10
Hg-200         5.9198e-09     2.3111e-10
Hg-201         2.7154e-09     1.3256e-10
Hg-202         1.0538e-08     3.0181e-10
Hg-203         5.0294e-25     1.0000e-99
Hg-204         5.0599e-10     7.0069e-11
Hg-205         2.8198e-29     1.0000e-99
Hg-206         2.3494e-99     1.0000e-99
Hg-207         2.3494e-99     1.0000e-99
Hg-208         2.3494e-99     1.0000e-99
Tl-192         2.3494e-99     1.0000e-99
Tl-193         2.3494e-99     1.0000e-99
Tl-194         2.3494e-99     1.0000e-99
Tl-195         2.3494e-99     1.0000e-99
Tl-196         2.3494e-99     1.0000e-99
Tl-197         2.3494e-99     1.0000e-99
Tl-198         2.3494e-99     1.0000e-99
Tl-199         2.3494e-99     1.0000e-99
Tl-200         2.3494e-99     1.0000e-99
Tl-201         2.3494e-99     1.0000e-99
Tl-202         2.3494e-99     1.0000e-99
Tl-203         5.0997e-09     1.6104e-10
Tl-204         8.1048e-18     1.0000e-99
Tl-205         8.5291e-09     3.8819e-10
Tl-206         4.2655e-28     1.0000e-99
Tl-207         2.3494e-99     1.0000e-99
Tl-208         2.3494e-99     1.0000e-99
Tl-209         2.3494e-99     1.0000e-99
Tl-210         2.3494e-99     1.0000e-99
Pb-193         2.3494e-99     1.0000e-99
Pb-194         2.3494e-99     1.0000e-99
Pb-195         2.3494e-99     1.0000e-99
Pb-196         2.3494e-99     1.0000e-99
Pb-197         2.3494e-99     1.0000e-99
Pb-198         2.3494e-99     1.0000e-99
Pb-199         2.3494e-99     1.0000e-99
Pb-200         2.3494e-99     1.0000e-99
Pb-201         2.3494e-99     1.0000e-99
Pb-202         2.3494e-99     1.0000e-99
Pb-203         2.3494e-99     1.0000e-99
Pb-204         6.3202e-09     1.4655e-10
Pb-205         1.3983e-10     1.0000e-99
Pb-208         1.3071e-07     4.4249e-09
Pb-209         1.8868e-28     1.0000e-99
Pb-210         1.9638e-16     1.0000e-99
Pb-211         2.3494e-99     1.0000e-99
Bi-202         2.3494e-99     1.0000e-99
Bi-203         2.3494e-99     1.0000e-99
Bi-204         2.3494e-99     1.0000e-99
Bi-205         2.3494e-99     1.0000e-99
Bi-206         2.3494e-99     1.0000e-99
Bi-207         2.3494e-99     1.0000e-99
Bi-208         2.3494e-99     1.0000e-99
Bi-209         3.5764e-09     4.3591e-10
Bi-210         2.9927e-10     1.0000e-99
Al-26m1        2.2911e-18     1.0000e-99
Kr-85m1        1.9185e-25     1.0000e-99
Cd-115m1       4.8226e-26     1.0000e-99
Lu-176m1       2.3430e-26     1.0000e-99
Ta-180m1       2.3494e-99     1.0000e-99
