# Battino yields
# Model: m3z1m3-bigpoc
# Set: set1.01
# Mini: 3.00
# Mfinal: 0.8314503384460126
# Created by Daniel Boyea on 2024-12-04
isotope       mass_yield     X0      
Pr-135         2.1686e-99     1.0000e-99
Pr-136         2.1686e-99     1.0000e-99
Pr-137         2.1686e-99     1.0000e-99
Pr-138         2.1686e-99     1.0000e-99
Pr-139         2.1686e-99     1.0000e-99
Pr-140         2.1686e-99     1.0000e-99
Pr-141         2.4250e-10     6.9166e-12
Pr-142         2.1699e-17     1.0000e-99
Pr-143         7.3296e-17     1.0000e-99
Pr-144         4.4298e-23     1.0000e-99
Pr-145         2.0787e-29     1.0000e-99
Pr-146         1.3080e-39     1.0000e-99
Pr-147         4.5168e-43     1.0000e-99
Pr-148         2.1686e-99     1.0000e-99
Pr-149         2.1686e-99     1.0000e-99
Nd-134         2.1686e-99     1.0000e-99
Nd-135         2.1686e-99     1.0000e-99
Nd-136         2.1686e-99     1.0000e-99
Nd-137         2.1686e-99     1.0000e-99
Nd-138         2.1686e-99     1.0000e-99
Nd-139         2.1686e-99     1.0000e-99
Nd-140         2.1686e-99     1.0000e-99
Nd-141         5.2356e-35     1.0000e-99
Nd-142         6.1867e-10     9.9287e-12
Nd-143         1.0453e-10     4.4876e-12
Nd-144         3.3354e-10     8.8340e-12
Nd-145         6.4886e-11     3.0983e-12
Nd-146         3.0270e-10     6.4535e-12
Nd-147         5.6311e-16     1.0000e-99
Nd-148         4.0953e-11     2.1870e-12
Nd-149         3.1048e-23     1.0000e-99
Nd-150         5.0706e-12     2.1702e-12
Nd-151         1.1621e-27     1.0000e-99
Nd-152         2.4249e-35     1.0000e-99
Pm-137         2.1686e-99     1.0000e-99
Pm-138         2.1686e-99     1.0000e-99
Pm-139         2.1686e-99     1.0000e-99
Pm-140         2.1686e-99     1.0000e-99
Pm-141         2.1686e-99     1.0000e-99
Pm-142         2.1686e-99     1.0000e-99
Pm-143         2.1686e-99     1.0000e-99
Pm-144         2.1686e-99     1.0000e-99
Pm-145         1.9150e-17     1.0000e-99
Pm-146         2.8052e-21     1.0000e-99
Pm-147         5.7763e-14     1.0000e-99
Pm-148         7.1964e-19     1.0000e-99
Pm-149         9.9176e-18     1.0000e-99
Pm-150         6.8920e-26     1.0000e-99
Pm-151         2.5993e-20     1.0000e-99
Pm-152         7.0178e-32     1.0000e-99
Pm-153         3.5163e-39     1.0000e-99
Pm-154         1.3012e-49     1.0000e-99
Sm-140         2.1686e-99     1.0000e-99
Sm-141         2.1686e-99     1.0000e-99
Sm-142         2.1686e-99     1.0000e-99
Sm-143         2.1686e-99     1.0000e-99
Sm-144         7.9040e-13     3.6868e-13
Sm-145         4.6616e-19     1.0000e-99
Sm-146         3.0146e-16     1.0000e-99
Sm-147         3.5889e-11     1.8361e-12
Sm-148         7.4036e-11     1.3859e-12
Sm-149         1.6481e-11     1.7153e-12
Sm-150         6.0412e-11     9.2214e-13
Sm-151         3.5761e-12     1.0000e-99
Sm-152         5.7803e-11     3.3862e-12
Sm-153         2.0871e-17     1.0000e-99
Sm-154         2.1304e-11     2.9189e-12
Sm-155         1.6168e-25     1.0000e-99
Sm-156         3.5140e-26     1.0000e-99
Sm-157         6.2249e-39     1.0000e-99
Sm-158         4.6559e-50     1.0000e-99
Eu-143         2.1686e-99     1.0000e-99
Eu-144         2.1686e-99     1.0000e-99
Eu-145         2.1686e-99     1.0000e-99
Eu-146         2.1686e-99     1.0000e-99
Eu-147         2.1686e-99     1.0000e-99
Eu-148         2.1686e-99     1.0000e-99
Eu-149         2.1686e-99     1.0000e-99
Eu-150         2.1686e-99     1.0000e-99
Eu-151         9.0693e-12     2.0378e-12
Eu-152         4.5397e-15     1.0000e-99
Eu-153         1.4555e-11     2.2540e-12
Eu-154         1.1695e-14     1.0000e-99
Eu-155         4.2186e-14     1.0000e-99
Eu-156         2.3746e-23     1.0000e-99
Eu-157         1.0013e-25     1.0000e-99
Eu-158         1.7565e-38     1.0000e-99
Eu-159         2.4064e-44     1.0000e-99
Gd-144         2.1686e-99     1.0000e-99
Gd-145         2.1686e-99     1.0000e-99
Gd-146         2.1686e-99     1.0000e-99
Gd-147         2.1686e-99     1.0000e-99
Gd-148         2.1686e-99     1.0000e-99
Gd-149         2.1686e-99     1.0000e-99
Gd-150         2.1686e-99     1.0000e-99
Gd-151         2.1686e-99     1.0000e-99
Gd-152         1.5056e-12     2.9498e-14
Gd-153         1.5521e-15     1.0000e-99
Gd-154         2.2188e-11     3.2124e-13
Gd-155         1.6136e-11     2.1941e-12
Gd-156         4.9951e-11     3.0538e-12
Gd-157         2.4732e-11     2.3504e-12
Gd-158         8.7632e-11     3.7531e-12
Gd-159         1.4936e-18     1.0000e-99
Gd-160         1.7766e-11     3.3459e-12
Gd-161         4.7299e-27     1.0000e-99
Gd-162         1.2603e-34     1.0000e-99
Tb-147         2.1686e-99     1.0000e-99
Tb-148         2.1686e-99     1.0000e-99
Tb-149         2.1686e-99     1.0000e-99
Tb-150         2.1686e-99     1.0000e-99
Tb-151         2.1686e-99     1.0000e-99
Tb-152         2.1686e-99     1.0000e-99
Tb-153         2.1686e-99     1.0000e-99
Tb-154         2.1686e-99     1.0000e-99
Tb-155         2.1686e-99     1.0000e-99
Tb-156         2.1686e-99     1.0000e-99
Tb-157         9.2898e-14     1.0000e-99
Tb-158         6.5447e-15     1.0000e-99
Tb-159         2.3125e-11     2.7674e-12
Tb-160         1.8937e-15     1.0000e-99
Tb-161         3.0979e-17     1.0000e-99
Tb-162         1.5568e-30     1.0000e-99
Tb-163         7.4982e-37     1.0000e-99
Tb-164         1.7670e-45     1.0000e-99
Tb-165         2.1686e-99     1.0000e-99
Dy-148         2.1686e-99     1.0000e-99
Dy-149         2.1686e-99     1.0000e-99
Dy-150         2.1686e-99     1.0000e-99
Dy-151         2.1686e-99     1.0000e-99
Dy-152         2.1686e-99     1.0000e-99
Dy-153         2.1686e-99     1.0000e-99
Dy-154         2.1686e-99     1.0000e-99
Dy-155         2.1686e-99     1.0000e-99
Dy-156         2.1516e-14     1.0046e-14
Dy-157         1.3763e-27     1.0000e-99
Dy-158         4.6782e-14     1.7442e-14
Dy-159         2.3004e-17     1.0000e-99
Dy-160         2.8450e-11     4.3054e-13
Dy-161         2.1591e-11     3.5010e-12
Dy-162         6.9216e-11     4.7522e-12
Dy-163         1.3836e-11     4.6672e-12
Dy-164         8.7882e-11     5.3163e-12
Dy-165         2.6981e-22     1.0000e-99
Dy-166         4.9176e-21     1.0000e-99
Dy-167         2.1168e-36     1.0000e-99
Dy-168         8.4964e-45     1.0000e-99
Ho-153         2.1686e-99     1.0000e-99
Ho-154         2.1686e-99     1.0000e-99
Ho-155         2.1686e-99     1.0000e-99
Ho-156         2.1686e-99     1.0000e-99
Ho-157         2.1686e-99     1.0000e-99
Ho-158         2.1686e-99     1.0000e-99
Ho-159         2.1686e-99     1.0000e-99
Ho-160         2.1686e-99     1.0000e-99
Ho-161         2.1686e-99     1.0000e-99
Ho-162         2.1686e-99     1.0000e-99
Ho-163         1.2917e-11     1.0000e-99
Ho-164         3.3798e-24     1.0000e-99
Ho-165         3.4268e-11     4.2477e-12
Ho-166         2.0088e-16     1.0000e-99
Ho-167         9.5677e-25     1.0000e-99
Ho-168         5.6141e-35     1.0000e-99
Ho-169         2.1948e-41     1.0000e-99
Er-154         2.1686e-99     1.0000e-99
Er-155         2.1686e-99     1.0000e-99
Er-156         2.1686e-99     1.0000e-99
Er-157         2.1686e-99     1.0000e-99
Er-158         2.1686e-99     1.0000e-99
Er-159         2.1686e-99     1.0000e-99
Er-160         2.1686e-99     1.0000e-99
Er-161         2.1686e-99     1.0000e-99
Er-162         3.4490e-14     1.6103e-14
Er-163         1.6552e-29     1.0000e-99
Er-164         1.5314e-11     1.9146e-13
Er-165         2.1383e-19     1.0000e-99
Er-166         5.2378e-11     4.0481e-12
Er-167         2.4882e-11     2.7784e-12
Er-168         8.4332e-11     3.2655e-12
Er-169         4.7788e-16     1.0000e-99
Er-170         3.1293e-11     1.8415e-12
Er-171         8.2948e-21     1.0000e-99
Er-172         1.2248e-21     1.0000e-99
Er-173         1.0867e-36     1.0000e-99
Er-174         8.9064e-46     1.0000e-99
Er-175         2.1686e-99     1.0000e-99
Tm-159         2.1686e-99     1.0000e-99
Tm-160         2.1686e-99     1.0000e-99
Tm-161         2.1686e-99     1.0000e-99
Tm-162         2.1686e-99     1.0000e-99
Tm-163         2.1686e-99     1.0000e-99
Tm-164         2.1686e-99     1.0000e-99
Tm-165         2.1686e-99     1.0000e-99
Tm-166         2.1686e-99     1.0000e-99
Tm-167         2.1686e-99     1.0000e-99
Tm-168         2.1686e-99     1.0000e-99
Tm-169         1.8718e-11     1.8559e-12
Tm-170         2.4077e-15     1.0000e-99
Tm-171         4.3052e-15     1.0000e-99
Tm-172         5.4196e-20     1.0000e-99
Tm-173         6.3097e-26     1.0000e-99
Tm-174         1.6319e-39     1.0000e-99
Tm-175         3.0258e-45     1.0000e-99
Tm-176         2.1686e-99     1.0000e-99
Yb-160         2.1686e-99     1.0000e-99
Yb-161         2.1686e-99     1.0000e-99
Yb-162         2.1686e-99     1.0000e-99
Yb-163         2.1686e-99     1.0000e-99
Yb-164         2.1686e-99     1.0000e-99
Yb-165         2.1686e-99     1.0000e-99
Yb-166         2.1686e-99     1.0000e-99
Yb-167         2.1686e-99     1.0000e-99
Yb-168         3.3940e-14     1.5846e-14
Yb-169         3.9613e-24     1.0000e-99
Yb-170         2.4446e-11     3.7497e-13
Yb-171         3.3106e-11     1.7717e-12
Yb-172         8.7478e-11     2.7243e-12
Yb-173         4.3348e-11     2.0247e-12
Yb-174         1.8997e-10     4.0185e-12
Yb-175         1.2644e-16     1.0000e-99
Yb-176         6.8014e-11     1.6294e-12
Yb-177         5.9172e-23     1.0000e-99
Yb-178         4.5246e-29     1.0000e-99
Yb-179         3.0352e-39     1.0000e-99
Yb-180         2.1686e-99     1.0000e-99
Lu-165         2.1686e-99     1.0000e-99
Lu-166         2.1686e-99     1.0000e-99
Lu-167         2.1686e-99     1.0000e-99
Lu-168         2.1686e-99     1.0000e-99
Lu-169         2.1686e-99     1.0000e-99
Lu-170         2.1686e-99     1.0000e-99
Lu-171         2.1686e-99     1.0000e-99
Lu-172         2.1686e-99     1.0000e-99
Lu-173         2.1686e-99     1.0000e-99
Lu-174         2.1686e-99     1.0000e-99
Lu-175         2.8612e-11     1.8295e-12
Lu-176         1.1159e-11     4.8807e-14
Lu-177         3.0280e-16     1.0000e-99
Lu-178         2.5802e-28     1.0000e-99
Lu-179         1.3465e-29     1.0000e-99
Lu-180         3.5924e-41     1.0000e-99
Lu-181         1.0914e-49     1.0000e-99
Lu-182         2.1686e-99     1.0000e-99
Hf-166         2.1686e-99     1.0000e-99
Hf-167         2.1686e-99     1.0000e-99
Hf-168         2.1686e-99     1.0000e-99
Hf-169         2.1686e-99     1.0000e-99
Hf-170         2.1686e-99     1.0000e-99
Hf-171         2.1686e-99     1.0000e-99
Hf-172         2.1686e-99     1.0000e-99
Hf-173         2.1686e-99     1.0000e-99
Hf-174         2.6395e-14     1.2324e-14
Hf-175         3.1006e-24     1.0000e-99
Hf-176         8.9579e-12     4.0398e-13
Hf-177         2.4837e-11     1.4391e-12
Hf-178         1.0488e-10     2.1233e-12
Hf-179         3.7343e-11     1.0661e-12
Hf-180         2.0696e-10     2.7609e-12
Hf-181         1.6099e-15     1.0000e-99
Hf-182         8.4696e-12     1.0000e-99
Hf-183         1.1523e-24     1.0000e-99
Hf-184         2.3680e-28     1.0000e-99
Hf-185         1.2535e-40     1.0000e-99
Ta-169         2.1686e-99     1.0000e-99
Ta-170         2.1686e-99     1.0000e-99
Ta-171         2.1686e-99     1.0000e-99
Ta-172         2.1686e-99     1.0000e-99
Ta-173         2.1686e-99     1.0000e-99
Ta-174         2.1686e-99     1.0000e-99
Ta-175         2.1686e-99     1.0000e-99
Ta-176         2.1686e-99     1.0000e-99
Ta-177         2.1686e-99     1.0000e-99
Ta-178         2.1686e-99     1.0000e-99
Ta-179         2.9235e-15     1.0000e-99
Ta-180         5.6072e-16     2.4314e-16
Ta-181         4.4958e-11     1.9875e-12
Ta-182         2.9692e-15     1.0000e-99
Ta-183         1.1583e-17     1.0000e-99
Ta-184         1.9849e-24     1.0000e-99
Ta-185         1.5927e-33     1.0000e-99
Ta-186         2.3926e-42     1.0000e-99
W-172          2.1686e-99     1.0000e-99
W-173          2.1686e-99     1.0000e-99
W-174          2.1686e-99     1.0000e-99
W-175          2.1686e-99     1.0000e-99
W-176          2.1686e-99     1.0000e-99
W-177          2.1686e-99     1.0000e-99
W-178          2.1686e-99     1.0000e-99
W-179          2.1686e-99     1.0000e-99
W-180          2.9572e-14     8.4024e-15
W-181          2.8234e-18     1.0000e-99
W-182          9.0718e-11     1.8792e-12
W-183          5.4606e-11     1.0206e-12
W-184          1.4455e-10     2.1969e-12
W-185          2.4495e-15     1.0000e-99
W-186          6.0796e-11     2.0602e-12
W-187          1.5937e-18     1.0000e-99
W-188          4.2499e-19     1.0000e-99
W-189          2.0247e-34     1.0000e-99
W-190          8.0366e-43     1.0000e-99
Re-175         2.1686e-99     1.0000e-99
Re-176         2.1686e-99     1.0000e-99
Re-177         2.1686e-99     1.0000e-99
Re-178         2.1686e-99     1.0000e-99
Re-179         2.1686e-99     1.0000e-99
Re-180         2.1686e-99     1.0000e-99
Re-181         2.1686e-99     1.0000e-99
Re-182         2.1686e-99     1.0000e-99
Re-183         2.1686e-99     1.0000e-99
Re-184         2.1686e-99     1.0000e-99
Re-185         3.0534e-11     1.0488e-12
Re-186         1.6761e-16     1.0000e-99
Re-187         1.7574e-11     1.7746e-12
Re-188         4.5583e-19     1.0000e-99
Re-189         1.5590e-21     1.0000e-99
Re-190         2.2555e-29     1.0000e-99
Re-191         1.3577e-39     1.0000e-99
Os-179         2.1686e-99     1.0000e-99
Os-180         2.1686e-99     1.0000e-99
Os-181         2.1686e-99     1.0000e-99
Os-182         2.1686e-99     1.0000e-99
Os-183         2.1686e-99     1.0000e-99
Os-184         1.5239e-14     7.1147e-15
Os-185         1.5307e-24     1.0000e-99
Os-186         5.8557e-11     5.7834e-13
Os-187         1.8423e-11     6.0037e-13
Os-188         1.3312e-10     4.8780e-12
Os-189         3.7987e-11     5.9790e-12
Os-190         1.4838e-10     9.7747e-12
Os-191         7.5727e-16     1.0000e-99
Os-192         8.4431e-11     1.5341e-11
Os-193         2.6936e-18     1.0000e-99
Os-194         5.0016e-14     1.0000e-99
Os-195         1.6707e-30     1.0000e-99
Os-196         2.0964e-43     1.0000e-99
Ir-181         2.1686e-99     1.0000e-99
Ir-182         2.1686e-99     1.0000e-99
Ir-183         2.1686e-99     1.0000e-99
Ir-184         2.1686e-99     1.0000e-99
Ir-185         2.1686e-99     1.0000e-99
Ir-186         2.1686e-99     1.0000e-99
Ir-187         2.1686e-99     1.0000e-99
Ir-188         2.1686e-99     1.0000e-99
Ir-189         2.1686e-99     1.0000e-99
Ir-190         2.1686e-99     1.0000e-99
Ir-191         5.1333e-11     1.3586e-11
Ir-192         2.7569e-15     1.0000e-99
Ir-193         7.1264e-11     2.3104e-11
Ir-194         1.9946e-17     1.0000e-99
Ir-195         3.0458e-26     1.0000e-99
Ir-196         1.8674e-32     1.0000e-99
Ir-197         7.6887e-41     1.0000e-99
Pt-184         2.1686e-99     1.0000e-99
Pt-185         2.1686e-99     1.0000e-99
Pt-186         2.1686e-99     1.0000e-99
Pt-187         2.1686e-99     1.0000e-99
Pt-188         2.1686e-99     1.0000e-99
Pt-189         2.1686e-99     1.0000e-99
Pt-190         2.1619e-14     1.0094e-14
Pt-191         1.9387e-25     1.0000e-99
Pt-192         3.6072e-11     5.8553e-13
Pt-193         7.9770e-12     1.0000e-99
Pt-194         1.5410e-10     2.4920e-11
Pt-195         9.6059e-11     2.5706e-11
Pt-196         2.2605e-10     1.9277e-11
Pt-197         1.6935e-18     1.0000e-99
Pt-198         2.2516e-11     5.5267e-12
Pt-199         1.2525e-25     1.0000e-99
Pt-200         3.3300e-26     1.0000e-99
Pt-201         7.7189e-42     1.0000e-99
Pt-202         2.1686e-99     1.0000e-99
Au-185         2.1686e-99     1.0000e-99
Au-186         2.1686e-99     1.0000e-99
Au-187         2.1686e-99     1.0000e-99
Au-188         2.1686e-99     1.0000e-99
Au-189         2.1686e-99     1.0000e-99
Au-190         2.1686e-99     1.0000e-99
Au-191         2.1686e-99     1.0000e-99
Au-192         2.1686e-99     1.0000e-99
Au-193         2.1686e-99     1.0000e-99
Au-194         2.1686e-99     1.0000e-99
Au-195         2.3925e-19     1.0000e-99
Au-196         1.6592e-23     1.0000e-99
Au-197         7.8514e-11     1.0843e-11
Au-198         9.1114e-17     1.0000e-99
Au-199         4.2168e-18     1.0000e-99
Au-200         2.6869e-23     1.0000e-99
Au-201         6.0822e-36     1.0000e-99
Au-202         1.9616e-47     1.0000e-99
Au-203         2.1686e-99     1.0000e-99
Hg-189         2.1686e-99     1.0000e-99
Hg-190         2.1686e-99     1.0000e-99
Hg-191         2.1686e-99     1.0000e-99
Hg-192         2.1686e-99     1.0000e-99
Hg-193         2.1686e-99     1.0000e-99
Hg-194         2.1686e-99     1.0000e-99
Hg-195         2.1686e-99     1.0000e-99
Hg-196         6.4537e-14     3.0121e-14
Hg-197         2.1717e-23     1.0000e-99
Hg-198         1.7971e-10     1.9767e-12
Hg-199         8.8715e-11     3.3629e-12
Hg-200         2.9294e-10     4.6264e-12
Hg-201         1.2974e-10     2.6535e-12
Hg-202         5.2986e-10     6.0417e-12
Hg-203         4.0954e-17     1.0000e-99
Hg-204         1.7985e-11     1.4026e-12
Hg-205         2.1197e-27     1.0000e-99
Hg-206         6.8072e-37     1.0000e-99
Hg-207         2.1686e-99     1.0000e-99
Hg-208         2.1686e-99     1.0000e-99
Tl-192         2.1686e-99     1.0000e-99
Tl-193         2.1686e-99     1.0000e-99
Tl-194         2.1686e-99     1.0000e-99
Tl-195         2.1686e-99     1.0000e-99
Tl-196         2.1686e-99     1.0000e-99
Tl-197         2.1686e-99     1.0000e-99
Tl-198         2.1686e-99     1.0000e-99
Tl-199         2.1686e-99     1.0000e-99
Tl-200         2.1686e-99     1.0000e-99
Tl-201         2.1686e-99     1.0000e-99
Tl-202         2.1686e-99     1.0000e-99
Tl-203         2.4703e-10     3.2236e-12
Tl-204         1.1307e-13     1.0000e-99
Tl-205         2.7787e-10     7.7708e-12
Tl-206         3.5146e-26     1.0000e-99
Tl-207         3.5622e-29     1.0000e-99
Tl-208         1.3909e-40     1.0000e-99
Tl-209         2.1686e-99     1.0000e-99
Tl-210         2.1686e-99     1.0000e-99
Pb-193         2.1686e-99     1.0000e-99
Pb-194         2.1686e-99     1.0000e-99
Pb-195         2.1686e-99     1.0000e-99
Pb-196         2.1686e-99     1.0000e-99
Pb-197         2.1686e-99     1.0000e-99
Pb-198         2.1686e-99     1.0000e-99
Pb-199         2.1686e-99     1.0000e-99
Pb-200         2.1686e-99     1.0000e-99
Pb-201         2.1686e-99     1.0000e-99
Pb-202         2.1686e-99     1.0000e-99
Pb-203         2.1686e-99     1.0000e-99
Pb-204         3.2880e-10     2.9336e-12
Pb-205         1.4158e-10     1.0000e-99
Pb-208         9.9289e-08     8.8577e-11
Pb-209         3.3873e-22     1.0000e-99
Pb-210         8.2500e-16     1.0000e-99
Pb-211         9.4454e-35     1.0000e-99
Bi-202         2.1686e-99     1.0000e-99
Bi-203         2.1686e-99     1.0000e-99
Bi-204         2.1686e-99     1.0000e-99
Bi-205         2.1686e-99     1.0000e-99
Bi-206         2.1686e-99     1.0000e-99
Bi-207         2.1686e-99     1.0000e-99
Bi-208         2.1686e-99     1.0000e-99
Bi-209         2.0591e-09     8.7261e-12
Bi-210         5.5441e-10     1.0000e-99
Al-26m1        5.8125e-18     1.0000e-99
Kr-85m1        3.4101e-21     1.0000e-99
Cd-115m1       3.4124e-18     1.0000e-99
Lu-176m1       1.8771e-22     1.0000e-99
Ta-180m1       1.3632e-23     1.0000e-99
